year_x,imdb,title_x,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,Profit,year_y,id,title_y,rating
2006,tt0206634,Children of Men,ok,ok,PASS,76000000,35552383.0,69450202.0,2006PASS,87840522,41091314.0,80270290.0,2.0,2.0,206634,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",R,True,"English, German, Italian, Romanian, Spanish, Arabic, Georgian","USA, UK","Alfonso Cuarón (screenplay), Timothy J. Sexton (screenplay), David Arata (screenplay), Mark Fergus (screenplay), Hawk Ostby (screenplay), P.D. James (novel)",84.0,7.9,Alfonso Cuarón,05 Jan 2007,"Clive Owen, Juan Gabriel Yacuzzi, Michael Caine, Mishal Husain",Drama,Nominated for 3 Oscars. Another 28 wins & 29 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc2MDU1ODQ0MV5BMl5BanBnXkFtZTcwMjk2NDA2OQ@@._V1_SX300.jpg,"294,845",,29002585.0,2006,332,Children of Men,3
2006,tt0424345,Clerks II,dubious,dubious,FAIL,5000000,24148068.0,25894473.0,2006FAIL,5778982,27910249.0,29928737.0,2.0,2.0,424345,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",R,True,English,USA,Kevin Smith,65.0,7.5,Kevin Smith,21 Jul 2006,"Brian O'Halloran, Jeff Anderson, Jason Mewes, Kevin Smith",Comedy,2 wins & 1 nomination.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BODg1MzY2NDY0OF5BMl5BanBnXkFtZTcwNDgyMzQzMQ@@._V1_SX300.jpg,"98,374",,45042541.0,2006,2941,Clerks II,3
2006,tt0479884,Crank,nowomen,nowomen,FAIL,12000000,27838408.0,43924923.0,2006FAIL,13869556,32175530.0,50768266.0,2.0,2.0,479884,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,R,True,"English, Spanish, Korean",USA,"Mark Neveldine, Brian Taylor",57.0,7.0,"Mark Neveldine, Brian Taylor",01 Sep 2006,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez",Action,1 win.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjg0NjAxNDY4MV5BMl5BanBnXkFtZTcwODA5MjMzMw@@._V1_SX300.jpg,"154,657",,59763331.0,2006,289,Crank,0
2006,tt0405094,Das Leben Der Anderen,nowomen-disagree,nowomen,FAIL,2000000,11284657.0,81197047.0,2006FAIL,2311593,13042765.0,93847250.0,2.0,2.0,405094,,,,,,,,,,,,,,,,,,,90481704.0,2006,791,Das Leben Der Anderen,0
2006,tt0398913,DOA: Dead or Alive,ok,ok,PASS,30000000,480314.0,7756224.0,2006PASS,34673890,555145.0,8964615.0,2.0,2.0,398913,The movie adaptation of the best selling video game series Dead or Alive.,PG-13,True,English,"USA, Germany, UK","J.F. Lawton (screenplay), Adam Gross (screenplay), Seth Gross (screenplay), J.F. Lawton (story)",38.0,4.8,Corey Yuen,15 Sep 2006,"Jaime Pressly, Devon Aoki, Holly Valance, Sarah Carter",Action,1 nomination.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIyNDQ0NDExMl5BMl5BanBnXkFtZTcwODAxMTk0MQ@@._V1_SX300.jpg,"33,879",,-21763462.0,2006,4202,DOA: Dead or Alive,3
2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),ok-disagree,ok,PASS,16000000,37634615.0,87041569.0,2006PASS,18492742,43497951.0,100602327.0,2.0,2.0,457430,,,,,,,,,,,,,,,,,,,108676184.0,2006,421,El laberinto del fauno (Pan's Labyrinth),3
2006,tt0449010,Eragon,notalk,notalk,FAIL,100000000,75030163.0,249488115.0,2006FAIL,115579635,86719588.0,288357452.0,2.0,2.0,449010,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",PG,True,English,"USA, UK, Hungary","Peter Buchman (screenplay), Christopher Paolini (novel)",38.0,5.1,Stefen Fangmeier,15 Dec 2006,"Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle",Action,3 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2ODkzMjgxNV5BMl5BanBnXkFtZTYwOTYzNDA3._V1_SX300.jpg,"87,646",,224518278.0,2006,1147,Eragon,1
2006,tt0457572,Fido,men,men,FAIL,8000000,298110.0,419801.0,2006FAIL,9246371,344554.0,485204.0,2.0,2.0,457572,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when FIDO eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go ...",R,True,English,Canada,"Robert Chomiak, Andrew Currie, Dennis Heaton, Dennis Heaton (original story)",70.0,6.8,Andrew Currie,16 Mar 2007,"David Kaye, Jan Skorzewski, Kevin Tyell, Andy Parkin",Comedy,13 wins & 15 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzNjQ4OTYxMl5BMl5BanBnXkFtZTcwMjY5MDEwNQ@@._V1_SX300.jpg,"21,602",,-7282089.0,2006,4293,Fido,2
2006,tt0414982,Final Destination 3,ok,ok,PASS,25000000,54098051.0,112798051.0,2006PASS,28894909,62526330.0,130371575.0,2.0,2.0,414982,"In this third installment of the Final Destination series, a student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself which seeks out those who escaped their fate.",R,True,English,"Germany, USA, Canada","Glen Morgan, James Wong, Jeffrey Reddick (characters)",41.0,5.8,James Wong,10 Feb 2006,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson",Horror,6 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MzI0MzczOF5BMl5BanBnXkFtZTcwNzAyODExMw@@._V1_SX300.jpg,"79,079",,141896102.0,2006,4595,Final Destination 3,3
2006,tt0424095,Flushed Away,nowomen,nowomen,FAIL,149000000,64665672.0,177665672.0,2006FAIL,172213656,74740347.0,205345335.0,2.0,2.0,424095,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.",PG,True,English,"UK, USA","Dick Clement (screenplay), Ian La Frenais (screenplay), Christopher Lloyd (screenplay), Joe Keenan (screenplay), William Davies (screenplay), Sam Fell (story), Peter Lord (story), Dick Clement (story), Ian La Frenais (story)",74.0,6.7,"David Bowers, Sam Fell",03 Nov 2006,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno",Animation,Nominated for 1 BAFTA Film Award. Another 6 wins & 11 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_SX300.jpg,"64,285",,93331344.0,2006,3812,Flushed Away,0
2006,tt0470765,For Your Consideration,ok,ok,PASS,12000000,5549923.0,5549923.0,2006PASS,13869556,6414581.0,6414581.0,2.0,2.0,470765,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.",PG-13,True,English,USA,"Christopher Guest, Eugene Levy",68.0,6.3,Christopher Guest,22 Nov 2006,"Catherine O'Hara, Stephen Rannazzisi, Ed Begley Jr., Eugene Levy",Comedy,3 wins & 6 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNzg0NTY4MV5BMl5BanBnXkFtZTcwNDk4NjkzMQ@@._V1_SX300.jpg,"10,973",,-900154.0,2006,1615,For Your Consideration,3
2006,tt0436331,Friends with Money,ok,ok,PASS,6500000,13368437.0,17518322.0,2006PASS,7512676,15451191.0,20247613.0,2.0,2.0,436331,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",R,True,English,USA,Nicole Holofcener,68.0,5.9,Nicole Holofcener,07 Apr 2006,"Catherine Keener, Jason Isaacs, Timm Sharp, Joan Cusack",Comedy,2 wins & 1 nomination.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3Mjc3NjQ5NV5BMl5BanBnXkFtZTYwMjY5MjE3._V1_SX300.jpg,"16,912",,24386759.0,2006,1102,Friends with Money,3
2006,tt0438097,Ice Age: The Meltdown,notalk,notalk,FAIL,75000000,195330621.0,651899282.0,2006FAIL,86684726,225762418.0,753462808.0,2.0,2.0,438097,"Manny, Sid, and Diego discover that the Ice Age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the wooly mammoths.",PG,True,English,USA,"Peter Gaulke (screenplay), Gerry Swallow (screenplay), Jim Hecht (screenplay), Peter Gaulke (story), Gerry Swallow (story)",58.0,6.9,Carlos Saldanha,31 Mar 2006,"Ray Romano, John Leguizamo, Denis Leary, Seann William Scott",Animation,6 wins & 14 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwODg3OTAxMl5BMl5BanBnXkFtZTcwMjg2NjYyMw@@._V1_SX300.jpg,"131,093",,772229903.0,2006,1581,Ice Age: The Meltdown,1
2006,tt0417225,Idlewild,ok,ok,PASS,15000000,12669914.0,12669914.0,2006PASS,17336945,14643840.0,14643840.0,2.0,2.0,417225,"A musical set in the Prohibition-era American South, where a speakeasy performer and club manager Rooster must contend with gangsters who have their eyes on the club while his piano player ...",R,True,English,USA,Bryan Barber,55.0,6.2,Bryan Barber,25 Aug 2006,"André Benjamin, Big Boi, Paula Patton, Terrence Howard",Crime,5 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BOTAxMTgyMDI2NF5BMl5BanBnXkFtZTcwMjU4NjgzMQ@@._V1_SX300.jpg,"4,130",,10339828.0,2006,3326,Idlewild,3
2006,tt0454848,Inside Man,dubious-disagree,dubious,FAIL,50000000,88634237.0,184634237.0,2006FAIL,57789817,102443127.0,213399577.0,2.0,2.0,454848,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",R,True,"English, Albanian",USA,Russell Gewirtz,76.0,7.7,Spike Lee,24 Mar 2006,"Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer",Crime,5 wins & 8 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxMDE4NTU4OF5BMl5BanBnXkFtZTcwMjg4NjQzMQ@@._V1_SX300.jpg,"217,773",,223268474.0,2006,2089,Inside Man,3
2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,11000000,72778712.0,85278712.0,2006FAIL,12713760,84117369.0,98564824.0,2.0,2.0,493430,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",R,True,English,USA,"Jeff Tremaine (television series ""Jackass""), Spike Jonze (television series ""Jackass""), Johnny Knoxville (television series ""Jackass""), Preston Lacy (additional scenes)",66.0,7.2,Jeff Tremaine,22 Sep 2006,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",Documentary,,92 min,movie,http://ia.media-imdb.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_SX300.jpg,"46,820",,147057424.0,2006,1302,Jackass Number Two,1
2006,tt0452637,Lady in the Water,men,men,FAIL,75000000,42285169.0,72785169.0,2006FAIL,86684726,48873044.0,84124832.0,2.0,2.0,452637,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",PG-13,True,English,USA,M. Night Shyamalan,36.0,5.7,M. Night Shyamalan,21 Jul 2006,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban",Fantasy,2 wins & 4 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_SX300.jpg,"67,260",,40070338.0,2006,4227,Lady in the Water,2
2006,tt0408985,Last Holiday,ok,ok,PASS,45000000,38399961.0,43343247.0,2006PASS,52010836,44382535.0,50095967.0,2.0,2.0,408985,"After she's diagnosed with a terminal illness, a shy woman decides to take a European vacation.",PG-13,True,"English, French",USA,"Jeffrey Price (screenplay), Peter S. Seaman (screenplay), J.B. Priestley",52.0,6.3,Wayne Wang,13 Jan 2006,"Queen Latifah, LL Cool J, Timothy Hutton, Giancarlo Esposito",Adventure,7 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkwMDA2ODc3NV5BMl5BanBnXkFtZTcwNjU3ODczMQ@@._V1_SX300.jpg,"16,794",,36743208.0,2006,938,Last Holiday,3
2006,tt0498380,Letters from Iwo Jima,notalk,notalk,FAIL,13000000,13756082.0,68756082.0,2006FAIL,15025353,15899229.0,79468028.0,2.0,2.0,498380,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",R,True,"Japanese, English",USA,"Iris Yamashita (screenplay), Iris Yamashita (story), Paul Haggis (story), Tadamichi Kuribayashi (book), Tsuyoko Yoshido (book)",89.0,8.0,Clint Eastwood,02 Feb 2007,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryô Kase",Drama,Won 1 Oscar. Another 26 wins & 19 nominations.,141 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_SX300.jpg,"112,489",,69512164.0,2006,2580,Letters from Iwo Jima,1
2006,tt0404203,Little Children,ok,ok,PASS,14000000,5463019.0,14763019.0,2006PASS,16181149,6314137.0,17063043.0,2.0,2.0,404203,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",R,True,English,USA,"Todd Field (screenplay), Tom Perrotta (screenplay), Tom Perrotta (based on the novel by)",75.0,7.6,Todd Field,03 Nov 2006,"Kate Winslet, Jennifer Connelly, Patrick Wilson, Jackie Earle Haley",Drama,Nominated for 3 Oscars. Another 12 wins & 30 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNzEwNTI3MV5BMl5BanBnXkFtZTcwODUyODczMQ@@._V1_SX300.jpg,"79,815",,6226038.0,2006,521,Little Children,3
2006,tt0449059,Little Miss Sunshine,ok,ok,PASS,8000000,59891098.0,100550977.0,2006PASS,9246371,69221912.0,116216452.0,2.0,2.0,449059,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,R,True,English,USA,Michael Arndt,80.0,7.9,"Jonathan Dayton, Valerie Faris",18 Aug 2006,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",Adventure,Won 2 Oscars. Another 54 wins & 55 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,"278,063",,152442075.0,2006,648,Little Miss Sunshine,3
2006,tt0490166,London To Brighton,ok,ok,PASS,825000,,610776.0,2006PASS,953532,,705933.0,2.0,2.0,490166,,,,,,,,,,,,,,,,,,,,2006,4819,London To Brighton,3
2006,tt0425210,Lucky Number Slevin,notalk-disagree,notalk,FAIL,27000000,22495466.0,55495466.0,2006FAIL,31206501,26000177.0,64141457.0,2.0,2.0,425210,A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.,R,True,English,"Germany, USA",Jason Smilovic,53.0,7.8,Paul McGuigan,07 Apr 2006,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman",Crime,4 wins & 3 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMzc1OTEwMTk4OF5BMl5BanBnXkFtZTcwMTEzMDQzMQ@@._V1_SX300.jpg,"216,029",,50990932.0,2006,1138,Lucky Number Slevin,1
2006,tt0483726,Man of the Year,notalk,notalk,FAIL,20000000,37442180.0,41342180.0,2006FAIL,23115927,43275535.0,47783141.0,2.0,2.0,483726,"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.",PG-13,True,English,USA,Barry Levinson,39.0,6.1,Barry Levinson,13 Oct 2006,"Robin Williams, Christopher Walken, Laura Linney, Lewis Black",Comedy,1 nomination.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1_SX300.jpg,"23,455",,58784360.0,2006,920,Man of the Year,1
2006,tt0422720,Marie Antoinette,ok,ok,PASS,40000000,15962471.0,60862471.0,2006PASS,46231854,18449366.0,70344622.0,2.0,2.0,422720,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen and ultimately the fall of Versailles.",PG-13,True,"English, Latin, French","USA, France, Japan",Sofia Coppola,65.0,6.4,Sofia Coppola,20 Oct 2006,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",Biography,Won 1 Oscar. Another 8 wins & 9 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_SX300.jpg,"63,015",,36824942.0,2006,290,Marie Antoinette,3
2006,tt0482546,Miss Potter,ok,ok,PASS,30000000,3005605.0,35891257.0,2006PASS,34673890,3473867.0,41482984.0,2.0,2.0,482546,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",PG,True,English,"UK, USA, Isle Of Man",Richard Maltby Jr.,57.0,7.0,Chris Noonan,05 Jan 2007,"Renée Zellweger, Ewan McGregor, Emily Watson, Barbara Flynn",Biography,Nominated for 1 Golden Globe. Another 4 wins & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA0NjgzMDIzNjVeQTJeQWpwZ15BbWU3MDE3ODk0NDE@._V1_SX300.jpg,"20,120",,8896862.0,2006,1898,Miss Potter,3
2006,tt0385880,Monster House,ok,ok,PASS,75000000,73661010.0,141267370.0,2006PASS,86684726,85137126.0,163276310.0,2.0,2.0,385880,"Three teens discover that their neighbor's house is really a living, breathing, scary monster.",PG,True,English,USA,"Dan Harmon (screenplay), Rob Schrab (screenplay), Pamela Pettler (screenplay), Dan Harmon (story), Rob Schrab (story)",68.0,6.7,Gil Kenan,21 Jul 2006,"Ryan Newman, Steve Buscemi, Mitchel Musso, Catherine O'Hara",Animation,Nominated for 1 Oscar. Another 5 wins & 15 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NDY5MzI3MV5BMl5BanBnXkFtZTcwMTI5OTMzMQ@@._V1_SX300.jpg,"51,677",,139928380.0,2006,3661,Monster House,3
2006,tt0457510,Nacho Libre,nowomen-disagree,nowomen,FAIL,32000000,80197993.0,99296462.0,2006FAIL,36985483,92692547.0,114766488.0,2.0,2.0,457510,"Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).",PG,True,"English, Spanish","Germany, USA","Jared Hess, Jerusha Hess, Mike White",52.0,5.7,Jared Hess,16 Jun 2006,"Jack Black, Ana de la Reguera, Héctor Jiménez, Darius Rose",Comedy,1 win & 10 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1OTQxNTk4NV5BMl5BanBnXkFtZTcwNDQzMjYzMQ@@._V1_SX300.jpg,"54,624",,147494455.0,2006,2026,Nacho Libre,0
2006,tt0477347,Night at the Museum,ok,ok,PASS,110000000,250863268.0,574480841.0,2006PASS,127137598,289946849.0,663982857.0,2.0,2.0,477347,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,PG,True,"English, Italian, Hebrew","USA, UK","Robert Ben Garant (screenplay), Thomas Lennon (screenplay), Robert Ben Garant (screen story), Thomas Lennon (screen story), Milan Trenc (book)",48.0,6.3,Shawn Levy,22 Dec 2006,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney",Action,2 wins & 8 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_SX300.jpg,"160,881",,715344109.0,2006,416,Night at the Museum,3
2006,tt0465551,Notes on a Scandal,ok,ok,PASS,27500000,17510118.0,49752391.0,2006PASS,31784400,20238130.0,57503632.0,2.0,2.0,465551,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",R,True,"English, French",UK,"Patrick Marber (screenplay), Zoe Heller (novel)",73.0,7.5,Richard Eyre,02 Feb 2007,"Judi Dench, Cate Blanchett, Tom Georgeson, Michael Maloney",Drama,Nominated for 4 Oscars. Another 15 wins & 38 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2NTcyMjE3NF5BMl5BanBnXkFtZTcwNDAyNzkzMQ@@._V1_SX300.jpg,"55,173",,39762509.0,2006,2498,Notes on a Scandal,3
2006,tt0907657,Once,men,men,FAIL,150000,9445857.0,18997174.0,2006FAIL,173369,10917487.0,21956864.0,2.0,2.0,907657,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",R,True,"English, Czech",Ireland,John Carney,88.0,8.0,John Carney,23 Mar 2007,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",Drama,Won 1 Oscar. Another 16 wins & 21 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTEwNjExOTc2MTJeQTJeQWpwZ15BbWU3MDYzODQ3NDE@._V1_SX300.jpg,"68,058",,28293031.0,2006,530,Once,2
